id,txn_id,credit_debit_indicator,amount,revr_txn_id,value_date,transaction_date,booking_date
q8pD91iekkhOdYCPjPWD9w,vwUa5v5H6O8xsIejlYC0Q,DR,-1.5636625497968883E-6,,2015-06-01,2015-05-29,2015-05-29
ga1JDMwoTQqz271nh0Hiaw,v0FHpQGMNeh8GipV6IRjRQ,CR,5.224926288061309E-6,,2018-02-01,2018-01-31,2018-01-31
r0fY7DHmnbtVirxmaINxA,Jljv2tJTvLaOcHT73J3WQ,DR,-8.311974567697417E-4,,2013-04-26,2013-04-25,2013-04-25
q8pD91iekkhOdYCPjPWD9w,SeoAZhsaaVo85IhUGULQPA,DR,-2.0848833997291845E-7,,2016-10-12,2016-10-11,2016-10-11
q8pD91iekkhOdYCPjPWD9w,KGGWzt9td3uGmADSutsIzQ,DR,-0.0010579038206220037,,2016-02-23,2016-02-23,2016-02-23
tQcVzouqvryGlr5d3GzSsQ,GNmhPJrPYxyasOEx2xQI9A,CR,0.003701080945676618,,2015-11-02,2015-11-02,2015-11-02
mxZQLnMB6oEJIfNqx5GJmg,oJow3ULdXYctsWGoa0w3w,DR,-2.0848833997291845E-7,,2015-05-08,2015-05-08,2015-05-08
FwvoshQvrd8aUT0xAYWpEA,EmnzmrleV5valjs53NmDWQ,DR,-0.644374912354299,,2014-02-27,2014-02-27,2014-02-27
hgKn8WSDSpycaBVhxRMbYw,awUvmcFucXfu4qZZ2creg,DR,-0.20848833997291844,,2014-04-29,2014-04-29,2014-04-29
Ud3GfZ7BxGDpM9VQT0xSoQ,I4et0otMe8Bnjaka3A2Pw,DR,-2.1116741514157043E-6,,2013-07-01,2013-06-29,2013-06-29
feUltvjFc1cauaXiGwGA,MSLKRgvXODIwLaGn4c6Bfw,CR,0.0011813672797405265,,2015-03-27,2015-03-26,2015-03-26
pHR3sgMQTQZrj3D2vdMTA,eI0theVq6910AI6KdIMw,DR,-1.5636625497968883E-6,,2016-01-01,2015-12-31,2015-12-31
ykaholNazjUF6IieRywg,AKdLTX1UVCY65e57OODB9g,DR,-0.0015208240336059727,,2015-06-10,2015-06-10,2015-06-10
vpJaKTxShAPIzR3O6WBNtg,YxisC9Chke8IQwubNOOuw,CR,5.4068323646876795E-6,,2013-05-01,2013-04-30,2013-04-30
feUltvjFc1cauaXiGwGA,MZfsvZemAueohBoC81XsZQ,CR,9.721811292937187E-7,,2014-12-01,2014-11-29,2014-11-29
q8pD91iekkhOdYCPjPWD9w,m3o5wWySDoPFPCAhwX0FuQ,DR,-9.096763249698377E-6,,2018-01-17,2018-01-10,2018-01-10
pHR3sgMQTQZrj3D2vdMTA,CEQvbJrdrTu6Jbq0cV2J1g,DR,-7.974669621988831E-4,,2016-07-12,2016-07-09,2016-07-09
q8pD91iekkhOdYCPjPWD9w,WyZAujgS47K3FO26Hpkqw,DR,-2.0848833997291845E-7,,2017-10-14,2017-10-10,2017-10-10
tQcVzouqvryGlr5d3GzSsQ,LEHaGlvgBvBBbKWJXnTsA,DR,-0.0014608904117348078,,2014-06-06,2014-06-05,2014-06-05
feUltvjFc1cauaXiGwGA,KPnUR7A7kuSc3Fps7hdWew,DR,-1.5636625497968883E-6,,2014-08-01,2014-07-31,2014-07-31
jm7rDcSoWYVcdfJw9NWEw,ffSzs4XHXoKTzjaqaXQK8Q,CR,1.25124277234747E-6,,2014-10-01,2014-09-30,2014-09-30
q8pD91iekkhOdYCPjPWD9w,Ki5P5W137mWuysjGrrAKMA,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-13,2017-07-13
tQcVzouqvryGlr5d3GzSsQ,SrneFRGdNLZDLGRP1Yn1w,DR,-1.0424416998645922E-4,,2017-04-13,2017-04-12,2017-04-12
GSoJUidIpZHsYR5SByVw5Q,GnHUipgsv7AvVeGLKxv7uA,CR,4.190615633455661E-7,,2017-08-01,2017-07-29,2017-07-29
3OBjfIaphkQ6F8bLxDuoRg,JVYsBvryg7idvIYSPMQ,DR,-2.0848833997291845E-7,,2015-09-04,2015-09-03,2015-09-03
r0fY7DHmnbtVirxmaINxA,TFU8MblSC4jHf7FqJyKN9Q,DR,-2.0848833997291845E-7,,2016-09-15,2016-09-15,2016-09-15
q8pD91iekkhOdYCPjPWD9w,yXSX9WVrj3xKLiZ6SLlbVQ,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-13,2017-07-13
q8pD91iekkhOdYCPjPWD9w,on8A2k1tbtRgal6G6QOQA,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-12,2017-07-12
mxZQLnMB6oEJIfNqx5GJmg,PldDi178Ifm7m8nwLAvDlA,DR,-2.0848833997291845E-7,,2015-07-16,2015-07-16,2015-07-16
6UEFeUSpepDfh5o7sQC3Q,o0KXHLPOmzyNEvM76fjwg,CR,0.004346981888435349,,2014-11-26,2014-11-26,2014-11-26
6UEFeUSpepDfh5o7sQC3Q,Oz0v19BjPSBfyuwW7SNvQ,DR,-2.0848833997291845E-7,,2017-03-25,2017-03-25,2017-03-25
pHR3sgMQTQZrj3D2vdMTA,MocQBJJB4Eb7f5P4oMmaA,CR,0.002345493824695332,,2013-11-08,2013-11-09,2013-11-09
pHR3sgMQTQZrj3D2vdMTA,zLFGgjHkjrtK3jbxuKS5Q,CR,0.0010424416998645921,,2014-08-01,2014-08-01,2014-08-01
q8pD91iekkhOdYCPjPWD9w,uoXJdm9jWpxFTEYx1G0OgQ,DR,-8.455244627601707E-6,,2018-01-17,2018-01-12,2018-01-12
hNjA60JFEmHByEhZpHxw,fL58ImxSSTA35Ts7iwghA,DR,-0.010398355956149305,,2017-07-08,2017-07-08,2017-07-06
mxZQLnMB6oEJIfNqx5GJmg,mq2m9cKd2Sg0SUxddLwMPQ,DR,-1.042441699864592E-6,,2017-11-01,2017-10-31,2017-10-31
FwvoshQvrd8aUT0xAYWpEA,LJi2dMqDAzSvovqLRArVA,DR,-3.104912603046688E-6,,2015-09-04,2015-09-04,2015-09-04
GSoJUidIpZHsYR5SByVw5Q,KsrrcX8tQUZxC9lwgUq1w,DR,-0.008275880962037135,,2016-12-17,2016-12-17,2016-12-17
mxZQLnMB6oEJIfNqx5GJmg,3tXhQZexeY8wzqwMvZw,DR,-5.21220849932296E-7,,2014-02-15,2014-02-18,2014-02-18
q8pD91iekkhOdYCPjPWD9w,r6AwTCl9BFXUhxicHQVklw,DR,-2.3691885245332544E-5,,2015-05-06,2015-05-06,2015-05-06
vpJaKTxShAPIzR3O6WBNtg,K6ssDHUT40xp88TtGKmA,DR,-2.0848833997291845E-7,,2015-05-08,2015-05-08,2015-05-08
q8pD91iekkhOdYCPjPWD9w,TUI6rzI7hd0vi2ub2yDkw,DR,-1.4260289721637662E-5,,2016-07-08,2016-07-08,2016-07-08
hgKn8WSDSpycaBVhxRMbYw,mWfAPGwWkghwmnoXPgpA,DR,-9.555719056897761E-5,,2016-03-31,2016-03-31,2016-03-31
hgKn8WSDSpycaBVhxRMbYw,1E4MIs25SAKlm1adSUWJw,DR,-1.1950343158907713E-5,,2017-08-16,2017-08-16,2017-08-16
q8pD91iekkhOdYCPjPWD9w,VCs38HkcLyOKpU9Corpsew,DR,-2.0848833997291845E-7,,2015-10-20,2015-10-20,2015-10-20
pHR3sgMQTQZrj3D2vdMTA,fgWpioBnC9pVnYTsXF9SiA,CR,2.0848833997291844E-4,,2017-04-05,2017-04-05,2017-04-05
q8pD91iekkhOdYCPjPWD9w,qV0rZPyAIosgM2oeY6g,DR,-2.0848833997291845E-7,,2016-06-30,2016-06-30,2016-06-30
GtHbSe2CR7h9DUcUXMa3w,FWB4GXKIzSxP0JZt7CPwSg,DR,-1.2884579410326358E-6,,2016-02-01,2016-01-29,2016-01-29
q8pD91iekkhOdYCPjPWD9w,JOAo4c7TjHD4QBAXdQKgSw,DR,-2.0848833997291845E-7,,2017-10-14,2017-10-10,2017-10-10
ykaholNazjUF6IieRywg,z5Sx6cfukse24XzL5I0uhQ,DR,-1.255099806636969E-5,,2016-02-24,2016-02-24,2016-02-24
GSoJUidIpZHsYR5SByVw5Q,Cp7PCr8UdZAvy5dQEj9Cg,DR,-1.5636625497968883E-6,,2015-02-01,2015-01-31,2015-01-31
tQcVzouqvryGlr5d3GzSsQ,dcSr6pqt6cP85imx8mzmdw,DR,-4.221888884451598E-5,,2013-05-22,2013-05-22,2013-05-22
pHR3sgMQTQZrj3D2vdMTA,hqKLEMONImL7s7iagAvOfQ,DR,-2.0848833997291845E-7,,2017-08-19,2017-08-17,2017-08-17
tQcVzouqvryGlr5d3GzSsQ,TeSfTccwDM23cAmSMzWHw,DR,-7.985103420962776E-5,,2015-03-02,2015-03-02,2015-03-02
6UEFeUSpepDfh5o7sQC3Q,xlZnSjm9Bi61qNua3xEOg,CR,0.003837248746035561,,2014-01-30,2014-01-30,2014-01-30
ga1JDMwoTQqz271nh0Hiaw,ii7HXPBTpw9j6relwOS6Nw,CR,2.3643620194628816E-6,,2014-09-01,2014-08-30,2014-08-30
6eCUj52hFzqwxdTc9JYe2Q,uYhUPwvCTg91b7b2Ad0MQ,DR,-2.0848833997291845E-7,,2016-09-17,2016-09-17,2016-09-17
q8pD91iekkhOdYCPjPWD9w,YQI4xtoy6Uy6pfkXoaduA,DR,-1.3174690935398674E-5,,2016-10-12,2016-10-11,2016-10-11
pHR3sgMQTQZrj3D2vdMTA,C4eaASYbsp8zFaEGyyzLg,CR,0.0016288151560384253,,2017-04-05,2017-04-05,2017-04-05
knJd4g3Shy8ZplBhSMVzDw,C3UIf9DqgPluLOpP8x7XXA,DR,-2.3366330702464833E-6,,2015-02-01,2015-01-31,2015-01-31
q8pD91iekkhOdYCPjPWD9w,hjXfIKA9x40I5nsCK35MQ,CR,0.0010424416998645921,,2016-06-23,2016-06-23,2016-06-23
FwvoshQvrd8aUT0xAYWpEA,kgfDoKclZxHU8mOgr2AA,DR,-2.7433208506146566E-5,,2016-10-25,2016-10-25,2016-10-25
pHR3sgMQTQZrj3D2vdMTA,r7hyGFej3PFFTIdBXJhMA,DR,-2.4839311248790497E-4,,2017-08-19,2017-08-18,2017-08-18
pHR3sgMQTQZrj3D2vdMTA,O2IZrOyaOE5N6IPZ87MwvA,DR,-2.0848833997291845E-7,,2016-12-20,2016-12-20,2016-12-20
vpJaKTxShAPIzR3O6WBNtg,tYTk4g1RfEjqCY79NgFwAg,DR,-2.0848833997291845E-7,,2015-08-18,2015-08-18,2015-08-18
hgKn8WSDSpycaBVhxRMbYw,xF2bf98jz8rxWngtNwUCZg,DR,-2.1603426270572825E-4,,2014-01-31,2014-01-31,2014-01-31
FwvoshQvrd8aUT0xAYWpEA,cdy29J9IZcUSnZOz2aw,CR,0.5144990498129274,,2016-06-24,2016-06-24,2016-06-22
tQcVzouqvryGlr5d3GzSsQ,sIk3o0pDiL6Uc8Cwa0ODcw,DR,-2.0848833997291845E-7,,2014-02-08,2014-02-08,2014-02-08
Ud3GfZ7BxGDpM9VQT0xSoQ,sOvULrvr2pJX0QlGdMxKQ,DR,-9.96097869213712E-5,,2015-05-01,2015-04-30,2015-04-30
TRarw5oy3j3U02RXMQgPvA,FT6rALdFxQmG1eZKJXNcOw,DR,-1.3468346762250531E-5,,2015-11-20,2015-11-19,2015-11-19
r0fY7DHmnbtVirxmaINxA,uKw7njGPWSgn9JHehIMPA,DR,-1.5636625497968883E-6,,2013-08-01,2013-07-31,2013-07-31
mxZQLnMB6oEJIfNqx5GJmg,1kSr5iDGTVSYNfmVwnrLiw,DR,-7.852909304119547E-4,,2016-08-05,2016-08-05,2016-08-05
q8pD91iekkhOdYCPjPWD9w,ClWA0EsTUgkiWZYIblA,DR,-2.0848833997291845E-7,,2015-03-17,2015-03-17,2015-03-17
pHR3sgMQTQZrj3D2vdMTA,YivH0etwmVRQ5QdzdmcHlw,DR,-2.0848833997291845E-7,,2018-03-24,2018-03-24,2018-03-24
q8pD91iekkhOdYCPjPWD9w,IxQFY6XmStEwOj4OPemCA,DR,-1.4257266640708054E-5,,2017-10-14,2017-10-10,2017-10-10
tQcVzouqvryGlr5d3GzSsQ,XD6bY5Lz4dA8uKPzBEVNw,DR,-2.0848833997291845E-7,,2014-01-07,2014-01-07,2014-01-07
r0fY7DHmnbtVirxmaINxA,TqA6qiG95Y6m7WlHknbA,DR,-1.5636625497968883E-6,,2013-04-01,2013-03-29,2013-03-29
W5pYt58Xo3mt5QyEe5Ymig,d17LbcvxY1YCLnGGu5uOA,DR,-1.1305280235031502E-6,,2016-07-01,2016-06-30,2016-06-30
EJD3qDQEKRHGGA8kcLNMg,nELBXQhzoiRKgMf8ImCpew,DR,-1.042441699864592E-6,,2018-04-01,2018-03-31,2018-03-31
jm7rDcSoWYVcdfJw9NWEw,rc2E44k5YhYJq7Q9IDYrqA,DR,-1.0424416998645922E-4,,2016-02-25,2016-02-25,2016-02-25
mxZQLnMB6oEJIfNqx5GJmg,PKHqJrquMfsjZyesuus8A,DR,-1.455040124670998E-6,,2015-07-16,2015-07-16,2015-07-16
vpJaKTxShAPIzR3O6WBNtg,BLzmayhDyPSCu5yET75qjw,DR,-2.0848833997291845E-7,,2017-10-18,2017-10-18,2017-10-18
tQcVzouqvryGlr5d3GzSsQ,Yfr6QF91EJqY3tqh4CPFA,CR,6.500666440355597E-7,,2013-06-01,2013-05-31,2013-05-31
pHR3sgMQTQZrj3D2vdMTA,0DITzaqLCkgYi8WpDs8VDA,CR,0.0015636625497968883,,2014-08-02,2014-08-02,2014-08-02
EJD3qDQEKRHGGA8kcLNMg,FC6SetPuNCIesM2MlDHg,DR,-1.042441699864592E-6,,2016-11-01,2016-10-29,2016-10-29
q8pD91iekkhOdYCPjPWD9w,VdMKnpOF9WYqO4FGmNrQw,DR,-2.0848833997291845E-7,,2018-01-17,2018-01-12,2018-01-12
TRarw5oy3j3U02RXMQgPvA,AQk3L3mXXSpS1Ws8ki9wFw,DR,-1.199954640714132E-6,,2013-10-01,2013-09-28,2013-09-28
q8pD91iekkhOdYCPjPWD9w,FTMRNbFEYH4eACkDbdYWOw,DR,-2.0848833997291845E-7,,2016-04-14,2016-04-14,2016-04-14
q8pD91iekkhOdYCPjPWD9w,qSElM5mmsMipkEVekdlTxA,DR,-2.0848833997291845E-7,,2018-01-17,2018-01-12,2018-01-12
3OBjfIaphkQ6F8bLxDuoRg,bdvIYDPGkDcLZ08zS8xM1w,DR,-2.522708913672313E-6,,2015-09-18,2015-09-17,2015-09-17
mxZQLnMB6oEJIfNqx5GJmg,sL8EnqJmwlhhGO9jvTrrA,DR,-2.0848833997291845E-7,,2018-04-13,2018-04-13,2018-04-13
q8pD91iekkhOdYCPjPWD9w,tzaxQAS4obzV76QN5V4pSg,CR,0.0031794471845870064,,2015-09-25,2015-09-25,2015-09-25
pHR3sgMQTQZrj3D2vdMTA,v9jqQNrcqcUv5fPT6NCqA,DR,-2.0848833997291845E-7,,2016-08-23,2016-08-23,2016-08-23
tQcVzouqvryGlr5d3GzSsQ,yBRC0o3CtaiXBhAk3ywbLg,CR,0.12649382681985627,,2014-10-08,2014-10-08,2014-10-08
tQcVzouqvryGlr5d3GzSsQ,dQDxrCGzNCMAkW5vkSQJw,DR,-0.035772945068462264,,2013-08-30,2013-08-30,2013-08-30
pHR3sgMQTQZrj3D2vdMTA,K6mZ0Qnrc9ef7gkhTiSvA,DR,-2.7599269468934997E-5,,2017-08-19,2017-08-17,2017-08-17
tQcVzouqvryGlr5d3GzSsQ,wZHWMg0R3ZDK9kT0R6jKRg,DR,-1.3582077151705758E-5,,2013-06-08,2013-06-08,2013-06-08
I26ue9dUdA5Ab3WQlkTD5Q,ncK325OuJQMLk5ZM9Mzw,DR,-5.315097495099596E-6,,2017-08-01,2017-07-29,2017-07-29
GSoJUidIpZHsYR5SByVw5Q,3caZtcPfuPd5PmCklU2jGA,CR,3.8003254610263573E-6,,2014-01-01,2013-12-31,2013-12-31
EJD3qDQEKRHGGA8kcLNMg,ix4yekgX93l0Jj00w5wjA,CR,9.99378433243186E-6,,2015-01-01,2014-12-31,2014-12-31
6iHO5Wu2uDhH27H4kjy2aA,ML0doA8aipYQS2PmJ8dKwA,DR,-5.4936677582864E-5,,2015-09-28,2015-09-24,2015-09-24
FGDHB57MoXjAuPQNqDvg,jsyzAZaJc8nsM5uBN2Ks3g,CR,26.46187175462974,,2016-03-19,2016-03-19,2015-12-18
3OBjfIaphkQ6F8bLxDuoRg,ffm2kAuFCWJhtwJrTouQ,DR,-7.401336069038605E-6,,2014-07-16,2014-07-16,2014-07-16
r0fY7DHmnbtVirxmaINxA,CbUxMMxOrgDG4nJUnT8cKA,CR,0.029594037328012666,,2016-07-15,2016-07-15,2016-07-15
6iHO5Wu2uDhH27H4kjy2aA,v2GUlFvs7zpyRV6iRAVJJg,CR,1.1138489563053167E-4,,2013-04-05,2013-04-05,2013-04-03
pHR3sgMQTQZrj3D2vdMTA,5HVgzjbgp8jttDe1tmIkxQ,DR,-1.2419650412186751E-5,,2017-09-16,2017-09-15,2017-09-15
Ud3GfZ7BxGDpM9VQT0xSoQ,Mh8cK3oWUKANUSOBiQOSw,DR,-2.6061042496614806E-6,,2016-03-26,2016-03-24,2016-03-24
FfvFbHjRHONkhi2ak8n4g,E1WVu2GkNUhG8MXIqobCBQ,CR,1.8242729747630364,,2015-03-16,2015-03-16,2015-02-27
pHR3sgMQTQZrj3D2vdMTA,Y1sUghuq2tTIO1BG7OrRrw,DR,-2.0848833997291845E-7,,2016-12-20,2016-12-20,2016-12-20
FGDHB57MoXjAuPQNqDvg,0qUTxnd7OwPFlXTPFthb6Q,DR,-1.042441699864592E-8,,2017-11-01,2017-10-31,2017-10-31
Ud3GfZ7BxGDpM9VQT0xSoQ,PJNtijBtu2ZS128S326Nuw,DR,-8.115425312513048E-4,,2014-04-29,2014-04-24,2014-04-24
qCEjARjLPso4k7uW8tfx6g,pd4wdKXO5ltDssEqZjNGow,DR,-1.5636625497968883E-6,,2018-03-01,2018-02-28,2018-02-28
tQcVzouqvryGlr5d3GzSsQ,5mG7ZKkpsl9VrszMGhEQw,DR,-2.0848833997291845E-7,,2016-12-06,2016-12-06,2016-12-06
qCEjARjLPso4k7uW8tfx6g,e871wL8h0WYPpcRLoi2aQ,DR,-2.0848833997291845E-7,,2018-02-17,2018-02-17,2018-02-17
pHR3sgMQTQZrj3D2vdMTA,F6DlzEIDWZkMMIudHbgllw,DR,-2.0848833997291845E-7,,2016-05-28,2016-05-28,2016-05-28
nHGUSfvX0tEir0EynUq98Q,vwqpYHtYvkSs4NuqvSWA,CR,0.16045634796002656,,2014-05-23,2014-05-23,2014-05-23
r0fY7DHmnbtVirxmaINxA,kIqu0ftHv7E4sbpL5jwNHA,DR,-2.0848833997291845E-7,,2016-07-14,2016-07-14,2016-07-14
pHR3sgMQTQZrj3D2vdMTA,7n20epmUxa5WHOA7Kjxw1w,DR,-1.2419650412186751E-5,,2017-09-16,2017-09-15,2017-09-15
Ud3GfZ7BxGDpM9VQT0xSoQ,B8Zbr77SPYkBKWPcuj4AwA,CR,1.0975034704514398E-5,,2017-11-22,2017-11-22,2017-11-22
AvfACktUMOi5v4Uh9GPVig,enK8FXS3TaxmU0WJbl4Lg,DR,-3.1273250995937767E-6,,2014-02-01,2014-01-31,2014-01-31
6eCUj52hFzqwxdTc9JYe2Q,877vAvtHbJqiO65zIzA,DR,-1.5636625497968883E-6,,2015-12-01,2015-11-30,2015-11-30
3OBjfIaphkQ6F8bLxDuoRg,ShTa8DjNiypvx1JKU8suIg,DR,-2.2707611792320395E-5,,2015-04-30,2015-04-29,2015-04-29
BlOUPVlRjCYZzH8518XKQ,qBopu7cumH5mE3Z4Abs8dQ,CR,35.337731183709806,,2013-04-24,2013-04-24,2013-01-17
I26ue9dUdA5Ab3WQlkTD5Q,kGbhGDI4EEUXelBwVz7cQ,DR,-5.496273862536062E-6,,2017-10-01,2017-09-29,2017-09-29
q8pD91iekkhOdYCPjPWD9w,6QshgmDREIysDTbxJdmYg,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-12,2017-07-12
pHR3sgMQTQZrj3D2vdMTA,rmvyYl6A3T3T7QSdef2lQ,DR,-3.8638914710007003E-4,,2017-12-09,2017-12-07,2017-12-07
tQcVzouqvryGlr5d3GzSsQ,GMAWv2L4C62omRnbXd8w,DR,-0.01318928021972079,,2013-01-19,2013-01-19,2013-01-19
tQcVzouqvryGlr5d3GzSsQ,Fwk4ILc4OjOZkw2pgljQ,DR,-1.5708449731089554E-5,,2015-06-12,2015-06-09,2015-06-09
jm7rDcSoWYVcdfJw9NWEw,TzKBVH0RmdJ4N4I8cSTPoQ,DR,-2.1254844190555104E-4,,2015-04-15,2015-04-15,2015-04-15
AvfACktUMOi5v4Uh9GPVig,jXWGqGa7wgy7gE2sR2Y6w,CR,4.655544631595268E-7,,2017-10-01,2017-09-30,2017-09-30
pHR3sgMQTQZrj3D2vdMTA,LxhKw5hk7GI3v5HziU27vQ,DR,-7.811400318072639E-4,,2016-07-12,2016-07-12,2016-07-12
pHR3sgMQTQZrj3D2vdMTA,GDrgZtYbdRy31WCACxL8AQ,DR,-2.0848833997291845E-7,,2016-08-24,2016-08-24,2016-08-24
FwvoshQvrd8aUT0xAYWpEA,K7goADWuMpq70h8pNmF8Kw,DR,-2.0848833997291845E-7,,2013-03-26,2013-03-26,2013-03-26
hgKn8WSDSpycaBVhxRMbYw,PNGPRYUhMBKbbFbubiQA,DR,-1.0104502065374478E-4,,2017-05-19,2017-05-19,2017-05-19
ga1JDMwoTQqz271nh0Hiaw,tbmL0FscGO7JhmyKTzwQ,CR,5.716020572867518E-6,,2018-04-01,2018-03-31,2018-03-31
ykaholNazjUF6IieRywg,FPD9GB9JCJMIq5KxEcPsGw,DR,-2.0848833997291845E-7,,2014-05-17,2014-05-17,2014-05-17
q8pD91iekkhOdYCPjPWD9w,EJ3Q400Ya9Ch6dW0WlanDg,DR,-1.1029658649587303E-5,,2017-10-14,2017-10-10,2017-10-10
tQcVzouqvryGlr5d3GzSsQ,BgSk5Yj18fh7hSs7E08TQ,DR,-0.04012294399166537,,2013-03-12,2013-03-12,2013-03-12
vpJaKTxShAPIzR3O6WBNtg,QTnq8VrBUUZCWM4eDqgXwQ,DR,-2.0848833997291845E-7,,2017-04-19,2017-04-19,2017-04-19
DDiPEQQ4o7RsGu5x40Zw,boxCWojmi4vMR9NJl5Kivg,DR,-0.20782472992631823,,2016-02-02,2016-02-02,2016-01-29
pHR3sgMQTQZrj3D2vdMTA,DteDs7R5qINd40jQuu1RdA,CR,1.3207736337284383E-7,,2014-03-01,2014-02-28,2014-02-28
vpJaKTxShAPIzR3O6WBNtg,R36nOv4r1Cd637oDMR81TQ,CR,1.860689633106106E-4,,2017-11-01,2017-10-31,2017-10-31
pHR3sgMQTQZrj3D2vdMTA,MjZeO3EPUcfpzSjXG9fQ4A,DR,-2.0848833997291845E-7,,2017-04-22,2017-04-22,2017-04-22
vpJaKTxShAPIzR3O6WBNtg,MDGvNa9o4DtuHbrBBux3WQ,DR,-4.867052925172695E-4,,2014-06-27,2014-06-27,2014-06-27
GWGjhwSWxfwfU3S9MFYRA,2k9wj44hYkbw0T9piewA,DR,-8.98480501113292E-7,,2013-09-01,2013-08-31,2013-08-31
q8pD91iekkhOdYCPjPWD9w,4VGK15KmFYGkdaKz6dORPQ,DR,-8.455244627601707E-6,,2018-01-17,2018-01-12,2018-01-12
q8pD91iekkhOdYCPjPWD9w,ffKXXdGLzRtRjuL5Dxl5g,DR,-1.4099440967348555E-5,,2017-01-14,2017-01-12,2017-01-12
pHR3sgMQTQZrj3D2vdMTA,JwXwWzUlMmm9nUWhiB5NGw,DR,-2.0848833997291845E-7,,2016-05-28,2016-05-28,2016-05-28
x13kpGChSpJ5Gjob3v09w,hXjvbfrMgFC54fQ5AUg,CR,7.01697738988153E-5,,2015-09-22,2015-09-22,2015-09-22
q8pD91iekkhOdYCPjPWD9w,HfMqn4o5P6Rn3Z06ANGNqw,CR,0.0020848833997291843,,2014-12-26,2014-12-30,2014-12-30
q8pD91iekkhOdYCPjPWD9w,yf2nUsWg5yP4UB3A0ILDw,DR,-2.0848833997291845E-7,,2017-10-14,2017-10-10,2017-10-10
hgKn8WSDSpycaBVhxRMbYw,fZGz0jaYZypFbtdz1hz7WA,DR,-0.09903196148713626,,2014-01-30,2014-01-30,2014-01-30
6eCUj52hFzqwxdTc9JYe2Q,6adSikdL2Y4SCD4PG3ti2g,DR,-3.9091563744922206E-5,,2016-03-31,2016-03-31,2016-03-31
LV1OaPS2HeXxeSchIHg,OwqLIiBYmyaHVcGeejLbtg,DR,-0.5211166057623096,,2016-08-06,2016-08-06,2016-08-06
nHGUSfvX0tEir0EynUq98Q,m0kWypjse4CrvpracPydNw,DR,-8.339533598916736E-8,,2014-05-01,2014-04-30,2014-04-30
q8pD91iekkhOdYCPjPWD9w,jbWoXVsuQPFn5oPF5DRWw,DR,-2.0848833997291845E-7,,2016-02-09,2016-02-09,2016-02-09
nQO75n3P3AOx808TxeTZLw,Zm2NbgsvRXyhyEVdINoATQ,DR,-5.21220849932296E-7,,2013-03-13,2013-03-13,2013-03-13
pHR3sgMQTQZrj3D2vdMTA,bqAeTQV59ycnK2zqS0qlLQ,DR,-2.0848833997291845E-7,,2017-04-05,2017-04-05,2017-04-05
tQcVzouqvryGlr5d3GzSsQ,lJqGy0hkrLUxoTGjgRbvxw,DR,-0.002918836759620858,,2016-01-28,2016-01-28,2016-01-28
pHR3sgMQTQZrj3D2vdMTA,OM600WWsC6Nc3NM0AJOw,CR,1.0424416998645922E-4,,2016-05-28,2016-05-28,2016-05-28
q8pD91iekkhOdYCPjPWD9w,GgYBhd4Z6MB7NZKOFgFtBg,DR,-2.0848833997291845E-7,,2015-07-07,2015-07-07,2015-07-07
q8pD91iekkhOdYCPjPWD9w,4kj5CAAtFYw72dNtu4sIw,DR,-2.0848833997291845E-7,,2017-01-14,2017-01-12,2017-01-12
6iHO5Wu2uDhH27H4kjy2aA,qd2fyc9eMnuG0eqL2O5d5g,DR,-1.139805754631945E-4,,2013-05-01,2013-04-30,2013-04-30
feUltvjFc1cauaXiGwGA,ktJ2fmfsFti54P9t2G1OHA,DR,-2.0848833997291845E-7,,2014-09-30,2014-09-26,2014-09-26
TVeskVv94xqnXyiwRJTFg,eXZC2X2Scy0scimKorb4dQ,DR,-1.5636625497968883E-6,,2015-04-01,2015-03-31,2015-03-31
Ud3GfZ7BxGDpM9VQT0xSoQ,Vn29oAvOpefVmqFAtaqTvw,DR,-1.1681184712002672E-5,,2017-02-01,2017-01-28,2017-01-28
q8pD91iekkhOdYCPjPWD9w,mtFqmVzHcGRFzpyAZKStRg,DR,-2.0848833997291845E-7,,2017-10-14,2017-10-10,2017-10-10
jm7rDcSoWYVcdfJw9NWEw,DyiasWQPF4lgEk6JLp6wwQ,DR,-1.5636625497968883E-6,,2017-03-01,2017-02-28,2017-02-28
nIBZql3zodSzCnAQ8V6YQ,hLAWDo1KnCwBkkdPWQTg,DR,-1.042441699864592E-6,,2013-07-01,2013-06-29,2013-06-29
tQcVzouqvryGlr5d3GzSsQ,wSZoNyux4qJKHEKU7RGkWQ,DR,-0.014486585467704347,,2013-12-03,2013-12-03,2013-12-03
EJD3qDQEKRHGGA8kcLNMg,mwGgbQkxTJQeFM2Rj3kKUg,DR,-0.0026061042496614804,,2016-06-30,2016-06-30,2016-06-30
tQcVzouqvryGlr5d3GzSsQ,nxIpjKr3mFZ4xQvgd50Ng,DR,-6.369735762852603E-6,,2013-01-03,2013-01-03,2013-01-03
Ud3GfZ7BxGDpM9VQT0xSoQ,1OiorVtAUwnPnC1OMk12cQ,DR,-2.1787031527169977E-6,,2017-06-01,2017-05-31,2017-05-31
